10	0.672161638326	0.829375791689	0.834619406537	0.768864692026
20	0.209947938725	0.950541217444	0.388131216224	0.891840018584
40	0.0738860445622	0.980319166048	0.130996247859	0.962001995942
80	0.0380013963636	0.991956524593	0.0606651919014	0.983265518213
160	0.0208197931181	0.994438026293	0.0330618915032	0.990442925375
